-0.077405	 -0.073822	 0.000815	 -0.001930	 -0.001143	 -0.000017	 2.806850	 0.001938	 0.000135	 0.468188	 0.000292	 
-0.051864	 -0.083025	 0.000784	 -0.001547	 -0.001394	 -0.000020	 2.798858	 -0.000427	 0.000118	 0.464379	 0.000292	 
-0.025727	 -0.095779	 0.000726	 -0.001160	 -0.001742	 -0.000024	 2.790942	 -0.002760	 0.000102	 0.460696	 0.000292	 
-0.004171	 -0.109256	 0.000661	 -0.000839	 -0.002203	 -0.000027	 2.813539	 0.003640	 0.000098	 0.471189	 0.000292	 
0.019901	 -0.121765	 0.000614	 -0.000469	 -0.002794	 -0.000025	 2.797507	 -0.000874	 0.000107	 0.463703	 0.000292	 
0.043096	 -0.130689	 0.000596	 -0.000106	 -0.003321	 -0.000022	 2.791273	 -0.002573	 0.000119	 0.460925	 0.000292	 
-0.085578	 -0.048780	 0.000793	 -0.001986	 -0.000892	 -0.000015	 2.797970	 -0.000682	 0.000118	 0.463968	 0.000292	 
-0.059215	 -0.056897	 0.000748	 -0.001612	 -0.001110	 -0.000014	 2.807100	 0.001923	 0.000120	 0.468229	 0.000292	 
-0.032141	 -0.067175	 0.000679	 -0.001226	 -0.001372	 -0.000015	 2.795874	 -0.001243	 0.000124	 0.463036	 0.000292	 
-0.009274	 -0.077561	 0.000608	 -0.000889	 -0.001719	 -0.000017	 2.793004	 -0.002015	 0.000131	 0.461765	 0.000292	 
0.016942	 -0.087921	 0.000556	 -0.000493	 -0.002239	 -0.000018	 2.801482	 0.000437	 0.000140	 0.465698	 0.000292	 
0.042331	 -0.096132	 0.000531	 -0.000108	 -0.002751	 -0.000017	 2.812701	 0.003672	 0.000146	 0.471028	 0.000292	 
-0.097399	 -0.022999	 0.000753	 -0.002102	 -0.000615	 -0.000009	 2.793897	 -0.001931	 0.000101	 0.462025	 0.000292	 
-0.069237	 -0.029916	 0.000694	 -0.001745	 -0.000801	 -0.000009	 2.795477	 -0.001360	 0.000123	 0.462851	 0.000292	 
-0.040386	 -0.037911	 0.000618	 -0.001355	 -0.000982	 -0.000010	 2.804815	 0.001448	 0.000151	 0.467308	 0.000292	 
