0.102997	 0.107723	 0.103847	 0.023354	 0.028914	 0.026246	 0.027756	 0.040641	 2.196331	 1.562168	 0.055729	 
0.384391	 0.095361	 0.092986	 0.087158	 0.029121	 0.025833	 0.035305	 0.051694	 2.196331	 1.562168	 0.055729	 
0.093410	 0.402028	 0.093997	 0.022778	 0.107910	 0.024486	 0.034133	 0.049979	 2.196331	 1.562168	 0.055729	 
0.348611	 0.355892	 0.083614	 0.085007	 0.108683	 0.020774	 0.044393	 0.065002	 2.196331	 1.562168	 0.055729	 
0.095372	 0.095148	 0.387561	 0.023579	 0.026595	 0.097953	 0.034212	 0.050094	 2.196331	 1.562168	 0.055729	 
0.355934	 0.085238	 0.347027	 0.087997	 0.023516	 0.096411	 0.043440	 0.063606	 2.196331	 1.562168	 0.055729	 
0.086944	 0.355097	 0.350801	 0.018588	 0.099253	 0.091383	 0.042514	 0.062250	 2.196331	 1.562168	 0.055729	 
0.324479	 0.318113	 0.312050	 0.069372	 0.087762	 0.077529	 0.055224	 0.080860	 2.196331	 1.562168	 0.055729	 
0.513106	 0.084873	 0.084022	 0.118205	 0.026585	 0.023759	 0.184685	 0.047991	 0.389781	 0.658096	 0.032696	 
0.583370	 0.068584	 0.070393	 0.139224	 0.019449	 0.018504	 0.257892	 0.067014	 0.389781	 0.658096	 0.032696	 
0.478846	 0.316752	 0.075882	 0.118262	 0.099217	 0.018331	 0.151650	 0.039407	 0.389781	 0.658096	 0.032696	 
0.579452	 0.255958	 0.065143	 0.146886	 0.072583	 0.015369	 0.200050	 0.051984	 0.389781	 0.658096	 0.032696	 
0.486776	 0.076864	 0.313574	 0.121781	 0.020910	 0.088668	 0.153489	 0.039885	 0.389781	 0.658096	 0.032696	 
0.583680	 0.063894	 0.262711	 0.149663	 0.016868	 0.069057	 0.204886	 0.053240	 0.389781	 0.658096	 0.032696	 
0.450029	 0.286859	 0.283196	 0.101073	 0.078036	 0.068412	 0.170999	 0.044435	 0.389781	 0.658096	 0.032696	 
0.555503	 0.238457	 0.243117	 0.136900	 0.062954	 0.057359	 0.232978	 0.060540	 0.389781	 0.658096	 0.032696	 
0.636001	 0.060495	 0.063125	 0.153568	 0.015887	 0.015886	 0.308525	 0.045166	 0.219589	 0.493951	 0.025306	 
0.709525	 0.054686	 0.056896	 0.171740	 0.013293	 0.013989	 0.382530	 0.056000	 0.219589	 0.493951	 0.025306	 
0.639514	 0.225771	 0.059121	 0.165679	 0.059291	 0.014131	 0.385872	 0.056489	 0.219589	 0.493951	 0.025306	 
0.703000	 0.204093	 0.053409	 0.188399	 0.049610	 0.013711	 0.482427	 0.070624	 0.219589	 0.493951	 0.025306	 
0.642589	 0.057105	 0.235585	 0.169238	 0.014836	 0.059288	 0.377648	 0.055285	 0.219589	 0.493951	 0.025306	 
0.706626	 0.051525	 0.212339	 0.194836	 0.013323	 0.052209	 0.473636	 0.069337	 0.219589	 0.493951	 0.025306	 
0.619256	 0.213119	 0.220643	 0.159773	 0.055367	 0.052739	 0.416396	 0.060957	 0.219589	 0.493951	 0.025306	 
0.687960	 0.192295	 0.199323	 0.186437	 0.049722	 0.051169	 0.503496	 0.073708	 0.219589	 0.493951	 0.025306	 
0.759511	 0.051000	 0.052822	 0.179942	 0.012050	 0.013138	 0.518306	 0.045967	 0.133029	 0.384461	 0.021487	 
0.822550	 0.046738	 0.047919	 0.184177	 0.011249	 0.012710	 0.628532	 0.055742	 0.133029	 0.384461	 0.021487	 
0.747378	 0.190335	 0.049791	 0.199195	 0.044972	 0.013584	 0.614222	 0.054473	 0.133029	 0.384461	 0.021487	 
0.805135	 0.174427	 0.045620	 0.205969	 0.041983	 0.013659	 0.742876	 0.065883	 0.133029	 0.384461	 0.021487	 
0.750544	 0.048176	 0.197133	 0.206144	 0.012638	 0.049032	 0.630978	 0.055959	 0.133029	 0.384461	 0.021487	 
0.806493	 0.044605	 0.178836	 0.211441	 0.012280	 0.047434	 0.766979	 0.068020	 0.133029	 0.384461	 0.021487	 
0.733672	 0.179795	 0.185822	 0.203589	 0.047167	 0.050696	 0.694110	 0.061558	 0.133029	 0.384461	 0.021487	 
0.789857	 0.166468	 0.170255	 0.223786	 0.045831	 0.050975	 0.823101	 0.072998	 0.133029	 0.384461	 0.021487	 
0.859704	 0.043931	 0.044691	 0.202674	 0.011429	 0.012749	 1.189080	 0.073593	 0.092836	 0.321171	 0.016856	 
0.898171	 0.040527	 0.040774	 0.248975	 0.012720	 0.013286	 1.418886	 0.087815	 0.092836	 0.321171	 0.016856	 
0.840240	 0.163954	 0.042928	 0.218665	 0.042652	 0.013310	 1.296003	 0.080210	 0.092836	 0.321171	 0.016856	 
0.878390	 0.151248	 0.039745	 0.246579	 0.047473	 0.012281	 1.523184	 0.094271	 0.092836	 0.321171	 0.016856	 
0.840487	 0.042303	 0.166788	 0.221679	 0.012050	 0.047581	 1.346310	 0.083324	 0.092836	 0.321171	 0.016856	 
0.877412	 0.039585	 0.152172	 0.244355	 0.011778	 0.049584	 1.591887	 0.098523	 0.092836	 0.321171	 0.016856	 
0.825269	 0.157877	 0.160209	 0.233532	 0.044971	 0.049672	 1.280057	 0.079223	 0.092836	 0.321171	 0.016856	 
0.865830	 0.147733	 0.148329	 0.239961	 0.043957	 0.045834	 1.456644	 0.090152	 0.092836	 0.321171	 0.016856	 
0.923970	 0.038249	 0.038232	 0.255619	 0.012560	 0.012644	 1.921979	 0.069179	 0.053990	 0.244927	 0.015311	 
0.955988	 0.035431	 0.035201	 0.227470	 0.010829	 0.010355	 2.236779	 0.080510	 0.053990	 0.244927	 0.015311	 
0.906220	 0.142748	 0.037614	 0.245505	 0.046873	 0.011330	 1.688990	 0.060793	 0.053990	 0.244927	 0.015311	 
0.944102	 0.132230	 0.034978	 0.214659	 0.040414	 0.009759	 1.928901	 0.069428	 0.053990	 0.244927	 0.015311	 
0.904310	 0.037652	 0.142682	 0.241012	 0.011233	 0.047190	 1.767463	 0.063617	 0.053990	 0.244927	 0.015311	 
0.940871	 0.035089	 0.131372	 0.209203	 0.010014	 0.038646	 2.030996	 0.073103	 0.053990	 0.244927	 0.015311	 
0.895909	 0.140519	 0.140378	 0.232937	 0.041921	 0.042283	 1.544335	 0.055586	 0.053990	 0.244927	 0.015311	 
0.937523	 0.130954	 0.130539	 0.207315	 0.037373	 0.036420	 1.746877	 0.062876	 0.053990	 0.244927	 0.015311	 
0.986397	 0.033864	 0.033612	 0.187642	 0.008563	 0.007893	 1.505639	 0.015756	 0.015697	 0.132063	 0.016585	 
