-60.668	113.110	-16.500	1	1	1	130	1
133.327	147.743	-159.069	2	1	1	4	1
144.511	70.992	-132.675	3	1	1	4	1
-156.889	42.925	63.871	4	1	1	32	1
143.772	120.872	109.926	5	1	1	80	1
-116.875	125.858	-179.629	6	1	1	36	1
35.277	106.911	130.309	7	1	1	39	1
137.965	67.762	153.272	8	1	1	11	1
-45.357	93.163	-5.648	1	2	1	130	1
-89.635	113.847	-51.385	2	2	1	119	1
-155.478	115.773	116.168	3	2	1	141	1
-41.598	58.771	66.373	4	2	1	139	1
-117.187	117.336	-174.797	5	2	1	36	1
-115.438	124.859	-164.099	6	2	1	36	1
32.053	105.309	146.290	7	2	1	39	1
140.218	51.964	151.564	8	2	1	11	1
-153.968	70.978	-136.213	1	3	1	46	1
-143.336	37.050	-131.440	2	3	1	46	1
179.262	60.558	-94.025	3	3	1	46	1
-43.481	46.986	78.295	4	3	1	139	1
-106.744	138.723	-167.194	5	3	1	36	1
-117.386	137.132	-171.333	6	3	1	36	1
-145.503	75.326	30.520	7	3	1	75	1
138.673	52.646	142.219	8	3	1	11	1
-98.677	47.929	-120.819	1	4	1	100	1
-137.339	57.082	-153.053	2	4	1	46	1
161.526	42.781	-60.732	3	4	1	46	1
142.385	57.836	-122.067	4	4	1	138	1
141.602	62.373	-118.350	5	4	1	138	1
-139.382	116.496	59.630	6	4	1	75	1
-148.124	86.372	51.396	7	4	1	75	1
-145.963	83.180	50.038	8	4	1	75	1
-66.820	29.320	-154.929	1	5	1	100	1
-66.944	29.676	-165.232	2	5	1	100	1
-39.825	72.920	155.697	3	5	1	100	1
102.129	131.691	-113.438	4	5	1	132	1
-82.498	150.386	58.582	5	5	1	68	1
-81.853	152.181	57.104	6	5	1	68	1
-150.152	111.953	56.555	7	5	1	75	1
75.533	135.381	24.927	8	5	1	113	1
138.464	47.350	64.415	1	6	1	24	1
-83.256	129.762	153.446	2	6	1	100	1
-34.415	47.272	155.345	3	6	1	100	1
71.174	48.319	-112.692	4	6	1	105	1
89.630	41.328	-137.461	5	6	1	105	1
-127.841	116.143	-8.428	6	6	1	68	1
83.894	39.124	-125.730	7	6	1	61	1
77.844	122.697	27.042	8	6	1	113	1
139.926	49.234	59.547	1	7	1	24	1
31.438	81.654	-51.910	2	7	1	34	1
-17.215	44.939	-69.526	3	7	1	34	1
85.424	33.237	-131.490	4	7	1	105	1
-5.411	96.930	-80.566	5	7	1	52	1
-41.889	73.914	-49.324	6	7	1	52	1
61.037	37.367	-95.832	7	7	1	61	1
-102.629	34.340	-118.572	8	7	1	35	1
-175.626	127.613	-173.500	1	8	1	14	1
120.005	112.504	173.239	2	8	1	4	1
125.689	123.152	-179.661	3	8	1	4	1
-133.639	38.750	-69.499	4	8	1	42	1
-137.382	11.375	-40.238	5	8	1	42	1
142.300	77.944	-19.069	6	8	1	127	1
99.345	115.115	142.732	7	8	1	39	1
156.198	82.050	-33.986	8	8	1	17	1
134.860	127.379	-64.483	1	1	2	101	1
129.655	122.771	-166.462	2	1	2	4	1
132.115	115.642	-156.185	3	1	2	4	1
-39.230	59.477	66.573	4	1	2	139	1
-141.499	86.962	-48.306	5	1	2	89	1
-120.268	119.424	-178.344	6	1	2	36	1
67.335	142.586	-176.673	7	1	2	39	1
161.770	126.458	64.026	8	1	2	65	1
131.071	118.561	-72.438	1	2	2	101	1
34.559	78.230	51.762	2	2	2	7	1
-162.549	131.154	115.146	3	2	2	141	1
-31.922	47.880	43.374	4	2	2	139	1
-36.819	68.759	69.042	5	2	2	139	1
-101.246	132.686	-159.282	6	2	2	36	1
40.968	119.028	159.788	7	2	2	39	1
135.092	48.976	149.127	8	2	2	11	1
148.628	49.021	146.694	1	3	2	86	1
-143.213	49.556	-140.605	2	3	2	46	1
-171.725	61.420	-104.823	3	3	2	46	1
-38.545	28.307	63.248	4	3	2	139	1
-33.846	66.429	46.328	5	3	2	26	1
-36.896	93.198	21.003	6	3	2	135	1
-42.126	78.911	52.137	7	3	2	135	1
141.427	51.746	136.828	8	3	2	56	1
-101.499	56.338	-123.131	1	4	2	100	1
-52.790	72.650	-174.980	2	4	2	100	1
-148.195	79.580	34.377	3	4	2	102	1
144.986	59.418	-111.392	4	4	2	138	1
147.276	65.935	-114.972	5	4	2	138	1
-127.930	85.046	12.526	6	4	2	75	1
-144.943	99.491	53.605	7	4	2	75	1
-146.347	73.446	21.428	8	4	2	75	1
-52.444	67.385	173.394	1	5	2	100	1
-92.767	87.986	136.949	2	5	2	100	1
155.614	86.401	53.757	3	5	2	102	1
102.393	120.042	-123.704	4	5	2	132	1
156.159	93.887	-40.883	5	5	2	82	1
-113.576	135.935	7.399	6	5	2	68	1
78.081	126.370	-60.548	7	5	2	84	1
-69.457	133.820	63.863	8	5	2	106	1
-53.422	118.481	-178.307	1	6	2	100	1
43.426	109.320	-51.155	2	6	2	34	1
148.288	104.758	36.378	3	6	2	102	1
88.259	51.139	-133.371	4	6	2	105	1
-78.149	135.344	67.299	5	6	2	68	1
-83.394	138.768	55.722	6	6	2	68	1
71.181	142.517	-79.142	7	6	2	84	1
84.004	132.610	36.065	8	6	2	113	1
-90.148	89.928	168.182	1	7	2	100	1
32.662	62.289	-48.451	2	7	2	34	1
40.714	96.677	-37.072	3	7	2	34	1
56.477	39.481	-88.390	4	7	2	105	1
32.083	100.121	-30.493	5	7	2	52	1
39.301	75.980	-72.362	6	7	2	52	1
73.714	130.155	-69.181	7	7	2	84	1
44.858	129.048	76.746	8	7	2	30	1
14.705	150.193	-162.849	1	8	2	8	1
121.321	99.732	-162.419	2	8	2	4	1
133.567	114.902	-160.306	3	8	2	4	1
-124.069	59.931	-104.575	4	8	2	42	1
-90.489	138.794	135.206	5	8	2	120	1
144.880	101.365	-52.270	6	8	2	127	1
77.877	129.672	-151.030	7	8	2	39	1
51.375	118.810	65.984	8	8	2	30	1
119.871	121.118	-82.659	1	1	3	101	1
141.775	98.442	-134.025	2	1	3	4	1
135.472	125.403	-154.385	3	1	3	4	1
-51.981	40.467	76.514	4	1	3	139	1
-138.284	65.991	-64.211	5	1	3	89	1
-146.405	107.277	61.170	6	1	3	9	1
42.279	137.715	143.855	7	1	3	77	1
71.834	47.719	164.993	8	1	3	28	1
150.550	45.724	136.711	1	2	3	86	1
34.538	72.617	43.936	2	2	3	7	1
-40.176	69.282	59.699	3	2	3	139	1
-39.247	49.341	54.544	4	2	3	139	1
-37.130	53.839	62.554	5	2	3	139	1
-140.457	132.445	49.990	6	2	3	9	1
22.475	136.640	110.935	7	2	3	77	1
69.680	49.779	144.944	8	2	3	28	1
145.729	52.438	141.214	1	3	3	86	1
147.925	68.018	138.662	2	3	3	86	1
-37.327	64.215	69.160	3	3	3	139	1
